#Transcript position	Transcript coverage profile
0.0	0.14750898007214472
1.0	0.026248644074889853
2.0	0.02363824738403201
3.0	0.021407301155164746
4.0	0.030358832930412742
5.0	0.03176214155487971
6.0	0.021705287653834334
7.0	0.020755592349203964
8.0	0.02385667283835353
9.0	0.02632468873893838
10.0	0.04246937689495574
11.0	0.04182482567164955
12.0	0.04717639755218932
13.0	0.03091869605145682
14.0	0.029307049994543373
15.0	0.03119439543294626
16.0	0.025971659274692166
17.0	0.03163109852671599
18.0	0.017274695400454784
19.0	0.02197062693611046
20.0	0.02990083212372926
21.0	0.0033384525924745304
22.0	0.01899932787973936
23.0	0.01925904073580963
24.0	0.019926351196311594
25.0	0.02883752682655216
26.0	0.02025058003160676
27.0	0.02151114325691844
28.0	0.023820832576665334
29.0	0.0499998991150035
30.0	0.044585913106003426
31.0	0.025424090175873458
32.0	0.036666799889083355
33.0	0.026375190884840777
34.0	0.01646042140278891
35.0	0.023217655861646175
36.0	0.04421535094078934
37.0	0.00846050724277558
38.0	0.003482996915946378
39.0	0.011671402048878465
40.0	0.037047630150088835
41.0	0.014944219288684234
42.0	0.02471432707988952
43.0	0.023389640038237805
44.0	0.02570997198578826
45.0	0.039153057966370884
46.0	0.02999954087722983
47.0	0.022098424195400028
48.0	0.04273209956905637
49.0	0.017252535264551994
50.0	0.024724395060436
51.0	0.03030156330945763
52.0	0.013103811590433454
53.0	0.012545905238044764
54.0	0.008959405997545074
55.0	0.02574101236812419
56.0	0.05032627766574005
57.0	0.023207273594380323
58.0	0.007335241011452349
59.0	0.021194410082358315
60.0	0.01638182452417262
61.0	0.026389498696008575
62.0	0.01992776880921763
63.0	0.022316809014915315
64.0	0.03951940980565226
65.0	0.03635681086374371
66.0	0.013022873072496586
67.0	0.02411001089841683
68.0	0.015968699780055367
69.0	0.00486857995411367
70.0	0.013880051646703803
71.0	0.010092292902662838
72.0	0.024626141163420625
73.0	0.0235335663749432
74.0	0.03312744808078738
75.0	0.04726905314510718
76.0	0.031531198886784385
77.0	0.0240872861279946
78.0	0.02956681341028306
79.0	0.024672893039727598
80.0	0.06337317593190035
81.0	0.03443513706568124
82.0	0.006092687334289978
83.0	0.05232941956865686
84.0	0.04515794272509359
85.0	0.05354427356863421
86.0	0.04133538613552428
87.0	0.019980913068139317
88.0	0.028422339767793348
89.0	0.05348294818842487
90.0	0.044057169364153784
91.0	0.009772021132998621
92.0	0.0050605637900034695
93.0	0.002285183386886472
94.0	0.02142576785826871
95.0	0.04062256609151122
96.0	0.05075614090787049
97.0	0.07326517527810401
98.0	0.02885121163569342
99.0	0.02540192318057356
