#Transcript position	Transcript coverage profile
0.0	0.10580748362958353
1.0	0.016222489619808666
2.0	0.05367499255817146
3.0	0.031321114063281794
4.0	0.02106263054811776
5.0	0.0072925881523484256
6.0	0.027097279014808892
7.0	0.03360051171426633
8.0	0.030376921200839437
9.0	0.0405210939616412
10.0	0.030296037144194668
11.0	0.020834008358897618
12.0	0.03421516200195132
13.0	0.014528498117471842
14.0	0.016667688590628622
15.0	0.01735467428652408
16.0	0.01758865032086621
17.0	0.03589155515787189
18.0	0.01915751307428324
19.0	0.02519707069819708
20.0	0.044043272673976445
21.0	0.009265199313942055
22.0	0.016607218381341545
23.0	0.02771127822164247
24.0	0.020178559838426022
25.0	0.011578639539300658
26.0	0.008772629022351215
27.0	0.0023528991127466353
28.0	0.024888308904218066
29.0	0.027441433053861083
30.0	0.01077486128084517
31.0	0.024751148593989337
32.0	0.03031383742465189
33.0	0.03432490793306916
34.0	0.04968458992492947
35.0	0.04291819220824933
36.0	0.03849183605213323
37.0	0.03907364974635516
38.0	0.02797118228058434
39.0	0.02983072811081701
40.0	0.017900143621626532
41.0	0.012606658498466221
42.0	0.021924420329644527
43.0	0.03515919171781303
44.0	0.022317692648035584
45.0	0.020126693692438753
46.0	0.012930628930031968
47.0	0.01776047746144112
48.0	0.03444598708238916
49.0	0.029062736846082463
50.0	0.023350610452353104
51.0	0.010873335781690016
52.0	0.0
53.0	0.02929723256113072
54.0	0.030688702942806373
55.0	0.01909693998600219
56.0	0.02281313582505414
57.0	0.023952243416309568
58.0	0.01925591288029171
59.0	0.006462218453034964
60.0	0.018877627779689828
61.0	0.0075984170184944175
62.0	0.014733643579923359
63.0	0.024206641702695365
64.0	0.019780834487557596
65.0	0.009127529507030614
66.0	0.023396503274928822
67.0	0.043652082360003994
68.0	0.0220981700971142
69.0	0.008682256098963004
70.0	0.027750243464144612
71.0	0.01762792209385644
72.0	0.016735937155829855
73.0	0.012879161173904755
74.0	0.050315329558837774
75.0	0.018900599935039585
76.0	0.013783595716381488
77.0	0.006445343811157189
78.0	0.00234390718261686
79.0	0.009101991148169397
80.0	0.011237554283033437
81.0	0.036190732370268375
82.0	0.027489671777865328
83.0	0.030585061677547043
84.0	0.014892663101186913
85.0	0.026678757759437056
86.0	0.011535153470732647
87.0	0.019619977985187772
88.0	0.013839803176188313
89.0	0.025195227254369817
90.0	0.019825091391043728
91.0	0.01860847385569655
92.0	0.015091693952543093
93.0	0.01907409403750729
94.0	0.03988284971799325
95.0	0.06815254026088567
96.0	0.035456644359005175
97.0	0.035382825187485485
98.0	0.01688292637512767
99.0	0.018564347848005182
