#Transcript position	Transcript coverage profile
0.0	0.1401220066472396
1.0	0.03519104246775325
2.0	0.014783616727714239
3.0	0.02503065225155021
4.0	0.010248826275126126
5.0	0.034138894235880325
6.0	0.03153897079996369
7.0	0.024887578721225614
8.0	0.018615970308952026
9.0	0.024310607862049378
10.0	0.022199291039170628
11.0	0.020174914397908406
12.0	0.02094341262497046
13.0	0.03515709333997269
14.0	0.019961990711399216
15.0	0.008562137125645408
16.0	0.013967042284397987
17.0	0.035688017647681945
18.0	0.03393970348239911
19.0	0.013232061695419513
20.0	0.02096054969114134
21.0	0.005918743111926647
22.0	0.01932487425916675
23.0	0.02175936995158889
24.0	0.020980480188702088
25.0	0.017065775680110536
26.0	0.02414774252857052
27.0	0.03140640993061151
28.0	0.020616026361954982
29.0	0.03230612091266668
30.0	0.017495455911238772
31.0	0.03397170795476095
32.0	0.01595445626011142
33.0	0.04040378851587011
34.0	0.02200071427106704
35.0	0.013395047722908438
36.0	0.018255830157206186
37.0	0.017850820578576766
38.0	0.02734690932916281
39.0	0.012031465079343068
40.0	0.017902522603766458
41.0	0.012814564551147364
42.0	0.04327741883328741
43.0	0.009658349647251752
44.0	0.02488499695577476
45.0	0.015457051932940469
46.0	3.5206308970567524E-4
47.0	0.012323827344419277
48.0	0.03391374231279663
49.0	0.022636676412310684
50.0	0.022507976667223283
51.0	0.02120390681584825
52.0	0.01698998488766087
53.0	0.016421127806168112
54.0	0.011641353399409417
55.0	0.008005148591501969
56.0	0.011281570418695187
57.0	0.014050678416485638
58.0	0.027082717467683835
59.0	0.025809899976594462
60.0	0.023384036742265617
61.0	0.01824112846848828
62.0	0.01878408450384837
63.0	0.030527168102857802
64.0	0.028477327410288678
65.0	0.031075236589379995
66.0	0.015785568925236727
67.0	0.032633026364537424
68.0	0.032983423978123746
69.0	0.056191915147535104
70.0	0.05677930615426904
71.0	0.06578379046292432
72.0	0.006137174376843139
73.0	0.030874330728352176
74.0	0.054648921116938635
75.0	0.01879998642471916
76.0	0.018652091850739905
77.0	0.006790084107922097
78.0	0.006540147186812256
79.0	0.04310887975313114
80.0	0.05966455747899874
81.0	0.03562499805376656
82.0	0.025310744573810405
83.0	0.007251250002900227
84.0	0.005860481987802943
85.0	0.04566425094949141
86.0	0.024163909195944328
87.0	0.02859935979128994
88.0	0.03024601108672808
89.0	0.027093132195897884
90.0	0.02939228637392557
91.0	0.025454621404171825
92.0	0.021254578649977113
93.0	0.02418911554496564
94.0	0.020284797004625602
95.0	0.044902901551224644
96.0	0.04873818090525738
97.0	0.033927425821160685
98.0	0.05610799417647234
99.0	0.020887326291684785
